val,AGENCY,TIME,COMMENTS,YEAR,ACTIVE,UNIT_ID,FIRE_NAME,FIRE_NUM,DATE,FIRE,INCIWEB_ID,LOAD_DATE,AREA,PERIMETER,lon,lat
470.57000000,USFS,2300,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/18,Square Rock,,2012/08/19,0.000221,0.096592,-115.002792,45.977194
16.63000000,USFS,2100,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/20,Ballinger,,2012/08/23,0.000008,0.014258,-115.157969,46.112963
633.00000000,USFS,2100,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/20,Blacktail,,2012/08/23,0.000299,0.106109,-115.090236,46.194925
339.67000000,USFS,2100,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/20,Hot Springs,,2012/08/23,0.000159,0.068618,-114.995826,45.737689
127.08000000,USFS,2100,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/20,Porcupine,,2012/08/23,0.000059,0.032868,-115.078161,45.700045
889.36000000,State Agency,0227,FIMT,2012,N,CA-BTU,Mill,G56C,2012/08/16,,3180,2012/08/23,0.000381,0.090230,-121.639546,40.203592
499.95000000,USFS,2100,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/20,Square Rock,,2012/08/23,0.000235,0.109193,-115.002673,45.976959
542.25000000,USFS,0000,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/22,Three Links,,2012/08/23,0.000256,0.150240,-115.168133,46.200502
177.18000000,USFS,2100,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/20,Burnt Strip Mountain,3135,2012/08/23,0.000083,0.057653,-114.629418,45.844416
0.00000000,USFS,2100,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/20,Green Mountain,3135,2012/08/23,0.000129,0.081773,-114.675654,45.816915
112.02000000,USFS,2100,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/20,Moose Ridge,3135,2012/08/23,0.000053,0.045194,-114.939583,46.059954
2435.35000000,USFS,2100,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/20,Vista,3135,2012/08/23,0.001148,0.233721,-114.937624,46.136575
4264.42000000,USFS,2144,IR heat perimeter,2012,N,ID-CWF,Powell SBW East Complex,G41C,2012/08/20,,3058,2012/08/23,0.002020,0.742419,-114.506072,46.445624
19780.40000000,USFS,2330,IR heat perimeter,2012,N,MT-LCF,Elbow Pass Complex,G37C,2012/08/20,,3066,2012/08/23,0.009459,0.784692,-112.875543,47.377119
312.19000000,State agency,0000,,2012,N,ID-CTS,Steep Corner,G5PD,2012/08/21,,3158,2012/08/23,0.000149,0.070518,-115.646342,46.834309
542.34451271,USFS,0000,,2012,N,MT-LNF,Wedge Creek,G6JY,2012/08/22,,3191,2012/08/23,0.000261,0.079844,-113.116597,47.206829
11026.08000000,USFS,2253,FIMT,2012,N,OR-WWF,Cache Creek,G6PE,2012/08/22,,3202,2012/08/23,0.005181,0.339728,-116.936683,45.983516
23628.88000000,State Agency,0037,IR heat perimeter,2012,N,WA-SES,Taylor Bridge,G53E,2012/08/22,,3152,2012/08/23,0.011338,0.953837,-120.704513,47.135942
93699.33000000,USFS,2205,IR heat perimeter,2012,N,OR-FWF,Barry Point,G47N,2012/08/21,,3105,2012/08/22,0.041210,1.976181,-120.675856,42.015680
43447.81000000,USFS,2035,IR heat perimeter,2012,N,CA-SHF,Bagley Complex,G6JV,2012/09/01,,3188,2012/09/02,0.018840,0.897825,-122.052244,41.034940
73301.05000000,USFS,2335,IR heat perimeter,2012,N,OR-WWF,Cache Creek,G6PE,2012/09/01,,3202,2012/09/02,0.034393,1.478931,-116.899440,45.904123
877.23000000,State Agency,2135,IR heat perimeter,2012,N,MT-SWS,Elevation Mountain,G6RS,2012/09/01,,3205,2012/09/02,0.000419,0.111895,-113.240046,46.838883
20820.47000000,USFS,2120,IR heat perimeter,2012,N,CA-KNF,Fort Complex,G5F7,2012/09/01,,3107,2012/09/02,0.009148,1.232003,-123.227008,41.894685
40867.68000000,USFS,0254,FIMT,2012,N,CA-MNF,North Pass,G6L2,2012/09/02,,3201,2012/09/02,0.017427,0.986241,-123.054423,39.883275
6277.50000000,USFS,2307,IR heat perimeter,2012,N,OR-MAF,Parish Cabin,G66T,2012/09/01,,3216,2012/09/02,0.002860,0.471153,-118.743976,44.204152
29850.82000000,USFS,2010,IR heat perimeter,2012,N,ID-CWF,Powell SBW Complex,G69S,2012/09/01,,3125,2012/09/02,0.014130,2.870244,-114.670823,46.393759
306.35000000,State Agency,0139,IR heat perimeter,2012,N,ID-CTS,Steep Corner,G5PD,2012/08/19,,3158,2012/08/19,0.000146,0.075470,-115.646431,46.834386
23459.57000000,State agency,2100,,2012,N,WA-SES,Taylor Bridge,G53E,2012/08/21,,3152,2012/08/22,0.011257,0.975069,-120.704282,47.135685
1253.39000000,BIA,0900,WFDSS; GPS air,2012,N,MT-FHA,West Garceau,G54D,2012/08/14,,3159,2012/08/15,0.000608,0.138694,-114.499645,47.708504
9294.79000000,BIA,2213,FIMT,2012,N,OR-WSA,Waterfalls 2,G49K,2012/08/21,,3165,2012/08/22,0.004276,0.427239,-121.723469,44.745092
206.85000000,USFS,0900,WFDSS; GPS ground,2012,N,AL-ALF,Sylvester,GY78,2012/07/31,,,2012/08/23,0.000081,0.052364,-85.998258,33.349539
1192.19000000,NPS,1420,WFDSS; GPS air,2012,N,FL-EVP,Deer Hammock,G0ML,2012/07/04,,2987,2012/07/05,0.000433,0.102740,-80.786039,25.386726
28063.20000000,NPS,2122,FIMT,2012,N,CA-LNP,Reading,G3H7,2012/08/21,,3112,2012/08/22,0.012079,0.677615,-121.414748,40.553719
28063.20000000,NPS,2122,FIMT,2012,N,CA-LNP,Reading,G3H7,2012/08/21,,3112,2012/08/23,0.012079,0.677615,-121.414748,40.553719
348.15000000,BIA,0900,GPS helicopter,2012,N,WA-YAA,Diamond Butte,G6LW,2012/08/22,,3200,2012/08/23,0.000165,0.064398,-121.242906,46.441280
12015.23000000,BLM,2114,FIMT,2012,N,CA-CDD,Jawbone Complex,G5Q3,2012/08/18,,3150,2012/08/19,0.004817,0.751278,-118.227009,35.280045
11.13000000,USFS,1530,No entry in FireCode,2012,N,OR-WIF,Buckhead,120001,2012/08/23,Bobby,3126,2012/08/24,0.000005,0.011485,-121.998176,43.661912
8.66000000,USFS,1530,No entry in FireCode,2012,N,OR-WIF,Buckhead,120001,2012/08/23,,3126,2012/08/24,0.000004,0.012632,-122.464697,43.476946
1616.38000000,State Agency,0930,IR heat perimeter,2012,N,CA-BTU,Mill,G56C,2012/08/24,,3180,2012/08/24,0.000692,0.133060,-121.629318,40.208721
1137.59000000,USFS,2101,FIMT,2012,N,CA-STF,Ramsey,G5WX,2012/08/18,,3147,2012/08/19,0.000474,0.124390,-120.156761,38.395046
1682.84000000,USFS,1930,,2012,N,UT-UWF,Red Ledges,G6K0,2012/08/21,,3192,2012/08/23,0.000720,0.140330,-111.359130,40.100608
26086.07000000,USFS,2308,IR heat perimeter,2012,N,OR-WWF,Cache Creek,G6PE,2012/08/23,,3202,2012/08/24,0.012256,0.645974,-116.939163,45.976759
658.96000000,USFS,0000,,2012,N,MT-LNF,Wedge Creek,G6JY,2012/08/23,,3191,2012/08/24,0.000317,0.089242,-113.114967,47.206162
5620.71000000,USFS,0815,IR heat perimeter,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/20,,3117,2012/08/24,0.002470,0.395558,-123.244694,41.911714
241.53000000,USFS,1700,WFDSS; GPS ground,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/10,Hello,3117,2012/08/24,0.000106,0.046355,-123.230887,41.957101
1573.56000000,State Agency,0028,FIMT,2012,N,CA-BTU,Mill,G56C,2012/08/20,,3180,2012/08/24,0.000674,0.156751,-121.630710,40.207895
20754.54000000,USFS,0240,,2012,N,CA-MNF,North Pass,G6L2,2012/08/24,,3201,2012/08/25,0.008850,0.571944,-123.079986,39.877757
24174.74000000,USFS,0100,,2012,N,CA-MNF,North Pass,G6L2,2012/08/25,,3201,2012/08/25,0.010308,0.594729,-123.077076,39.878987
27978.12000000,State Agency,2343,FIMT,2012,N,CA-TGU,Ponderosa,G6J9,2012/08/22,,,2012/08/24,0.012015,0.820898,-121.776960,40.422131
9.88000000,USFS,2226,IR heat perimeter,2012,N,ID-SCF,Merino,G6GW,2012/08/11,,,2012/08/24,0.000005,0.013899,-114.874099,44.654142
0.46000000,FWS,1100,WFDSS; GPS air,2012,N,LA-CPR,ECU1,G5XM,2012/08/12,,,2012/08/24,0.000000,0.001805,-93.166810,29.853560
7.49000000,State Agency,1600,WFDSS; GPS ground,2012,N,MT-SWS,South Fork,G5JV,2012/08/06,,,2012/08/24,0.000004,0.009762,-113.848383,47.183719
909.85000000,USFS,0000,,2012,N,MT-LNF,Wedge Creek,G6JY,2012/08/24,,3191,2012/08/25,0.000437,0.119574,-113.111432,47.207014
278.91000000,BLM,1600,WFDSS; GPS ground,2012,N,NM-TAD,Cerro Del A,G2NG,2012/08/13,,,2012/08/24,0.000114,0.104932,-105.899610,36.722244
281.61000000,USFS,0000,FIMT; no entry in FireCode,2012,N,OR-WIF,Buckhead,120001,2012/08/20,,3126,2012/08/27,0.000128,0.085601,-122.420602,43.837263
15688.58000000,USFS,0903,FIMT,2012,N,OR-WWF,Cache Creek,G6PE,2012/08/24,,3202,2012/08/27,0.007371,0.497334,-116.931196,45.975784
12074.92000000,BIA,0100,WFDSS; GPS ground,2012,N,OR-WSA,Waterfalls 2,G49K,2012/08/26,,3165,2012/08/27,0.005552,0.616021,-121.713597,44.744562
11543.96000000,BIA,2320,FIMT,2012,N,OR-WSA,Waterfalls 2,G49K,2012/08/26,,3165,2012/08/27,0.005311,0.804469,-121.713935,44.744485
970.52000000,USFS,1130,WFDSS; GPS air,2012,N,WY-BTF,Butte Creek,G3SA,2012/08/23,,3157,2012/08/27,0.000442,0.104950,-109.789134,44.113881
142.62000000,State Agency,2215,FIMT; GPS air,2012,N,MT-SWS,Felan Gulch,G6UK,2012/08/26,,3206,2012/08/27,0.000068,0.052078,-113.360585,46.750272
92.57000000,NPS,1700,WFDSS; GPS air,2012,N,WY-YNP,Cygnet,G5SC,2012/08/22,,3153,2012/08/27,0.000043,0.026945,-110.636365,44.666529
64083.12000000,USFS,0000,,2012,N,WY-BTF,Fontenelle,GY7D,2012/07/08,,2934,2012/08/27,0.028432,1.488681,-110.515685,42.518888
64088.67000000,USFS,0000,,2012,N,WY-BTF,Fontenelle,GY7D,2012/07/10,,2934,2012/08/27,0.028434,1.490488,-110.515690,42.518890
1577.98000000,USFS,2100,FIMT,2012,N,WY-BTF,North Buffalo,G6XA,2012/08/25,,3209,2012/08/27,0.000716,0.145368,-110.180908,43.932377
2.92000000,USFS,1318,FIMT,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/20,Fruit,3117,2012/08/21,0.000001,0.005348,-123.249552,41.962982
29730.17000000,State Agency,1830,GPS air,2012,N,NE-NES,Region 23 Complex,G7A5,2012/09/01,Douthit,3222,2012/09/02,0.013243,0.865888,-103.603160,42.787291
12256.17000000,BIA,1354,FIMT,2012,N,OR-WSA,Waterfalls 2,G49K,2012/09/01,,3165,2012/09/02,0.005639,0.624938,-121.713413,44.743825
74685.99000000,USFS,0815,IR heat perimeter,2012,N,CA-PNF,Chips,G32E,2012/09/03,,3052,2012/09/03,0.031920,1.976684,-121.200133,40.094404
141.67000000,USFS,0831,FIMT,2012,N,OR-UPF,Butte,G59P,2012/08/24,,3161,2012/08/24,0.000064,0.058361,-122.012010,43.354408
35186.00000000,State Agency,2000,IR heat perimeter,2012,N,NE-NES,Wellnitz,G7C8,2012/08/31,,3228,2012/09/01,0.015687,1.912725,-102.660978,42.871203
1090.96000000,USFS,2251,IR heat perimeter,2012,N,MT-HNF,East Fork,G6UM,2012/09/03,,3203,2012/09/04,0.000523,0.278844,-112.783945,47.099297
140366.70000000,USFS,0034,IR heat perimeter,2012,N,ID-SCF,Halstead,G34R,2012/09/05,,3062,2012/09/05,0.064173,5.166828,-114.966532,44.395732
4003.30000000,USFS,0745,IR heat perimeter,2012,N,CA-ANF,Williams,G7L0,2012/09/05,,3230,2012/09/05,0.001586,0.303955,-117.790806,34.257791
64089.12000000,USFS,0000,,2012,N,WY-BTF,Fontenelle,GY7D,2012/07/11,,2934,2012/08/27,0.028435,1.490420,-110.515690,42.518891
976.25000000,USFS,1318,FIMT,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/20,Hello,3117,2012/08/21,0.000429,0.095222,-123.228736,41.961743
338.25000000,BIA,0900,GPS air,2012,N,WA-YAA,Diamond Butte,G6LW,2012/08/23,,3200,2012/08/24,0.000160,0.063437,-121.242532,46.441195
3741.21000000,USFS,2149,WFDSS; IR heat perimeter,2012,N,WY-BTF,North Buffalo,G6XA,2012/08/26,,3209,2012/08/27,0.001697,0.557864,-110.170733,43.941104
516.72000000,State Agency,2336,FIMT,2012,N,MT-SWS,Elevation Mountain,G6RS,2012/08/25,,3205,2012/08/26,0.000247,0.102145,-113.242853,46.839766
402.32000000,USFS,1318,FIMT,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/20,Lick,3117,2012/08/21,0.000177,0.061646,-123.169587,41.980245
315960.61000000,BLM,0845,IR heat perimeter,2012,N,CA-NOD,Rush,G5Z8,2012/08/26,,3151,2012/08/26,0.136067,4.245071,-120.093247,40.613802
27670.38000000,State Agency,2119,FIMT,2012,N,CA-TGU,Ponderosa,G6J9,2012/08/25,,,2012/08/26,0.011882,0.815632,-121.777368,40.421627
2228.44000000,USFS,2308,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/24,,,2012/08/25,0.001048,0.484462,-115.072287,46.042495
542.25000000,USFS,2100,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/20,Three Links,,2012/08/21,0.000256,0.150240,-115.168133,46.200502
27670.38000000,State Agency,2030,FIMT,2012,N,CA-TGU,Ponderosa,G6J9,2012/08/24,,,2012/08/26,0.011882,0.815632,-121.777368,40.421627
3028.15000000,BLM,0000,GPS driven,2012,N,ID-TFD,Diamond Ranch,G6D1,1712/08/01,,,2012/08/22,0.001333,0.264956,-115.445399,42.017818
348.15000000,BIA,0900,GPS air,2012,N,WA-YAA,Diamond Butte,G6LW,2012/08/22,,3200,2012/08/24,0.000165,0.064398,-121.242906,46.441280
331.73000000,BIA,0900,GPS helicopter,2012,N,WA-YAA,Diamond Butte,G6LW,2012/08/21,,3200,2012/08/22,0.000157,0.063556,-121.242701,46.441300
29.85000000,BLM,0000,GPS walked,2012,N,ID-TFD,Cottonwood Ranch,G6PA,2012/08/21,,,2012/08/28,0.000013,0.021380,-114.433674,42.342896
4727.74000000,USFS,2100,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/20,Goat,3135,2012/08/23,0.002222,0.482111,-114.858058,45.978534
104635.18000000,USFS,2228,IR heat perimeter,2012,N,ID-SCF,Halstead,G34R,2012/08/27,,3062,2012/08/28,0.047846,3.757779,-114.977682,44.405330
137766.40000000,USFS,1457,,2012,N,ID-SCF,Mustang Complex,G4A0,2012/08/26,,3100,2012/08/28,0.064064,3.597916,-114.504087,45.403448
147072.10000000,USFS,1639,,2012,N,ID-SCF,Mustang Complex,G4A0,2012/08/27,,3100,2012/08/28,0.068394,3.646521,-114.502526,45.405456
128021.36000000,USFS,2118,FIMT,2012,N,ID-BOF,Trinity Ridge,G4QD,2012/08/27,,3088,2012/08/28,0.057897,3.306192,-115.385495,43.729722
1342.87000000,BIA,0000,GPS air,2012,N,WY-WRA,Alpine Lake,G5KH,2012/08/15,,3137,2012/08/28,0.000601,0.149701,-109.443647,43.060794
1220.12000000,USFS,1030,FIMT,2012,N,WY-BTF,Butte Creek,G3SA,2012/08/25,,3157,2012/08/28,0.000555,0.119481,-109.784997,44.115383
1276.84000000,USFS,2159,IR heat perimeter,2012,N,WY-BTF,Butte Creek,G3SA,2012/08/26,,3157,2012/08/28,0.000581,0.141882,-109.785260,44.115523
174.20000000,USFS,0000,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/25,Burnt Strip Mountain,3135,2012/08/27,0.000082,0.056414,-114.629504,45.844406
6238.15000000,USFS,0000,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/25,Ditch,3135,2012/08/27,0.002931,0.515024,-114.862125,45.972644
278.04000000,USFS,0000,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/25,,3135,2012/08/27,0.000130,0.077978,-114.675589,45.816847
153805.23000000,USFS,2324,IR heat perimeter,2012,N,ID-SCF,Mustang Complex,G4A0,2012/08/27,,3100,2012/08/28,0.071533,4.404118,-114.515488,45.411682
109.59000000,USFS,0000,,2012,N,ID-NPF,Goat,G42D,2012/08/25,Moose Ridge,3135,2012/08/27,0.000052,0.043742,-114.939577,46.059991
461.31000000,USFS,0000,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/25,,3135,2012/08/27,0.000216,0.078455,-114.742659,45.787538
2684.25000000,USFS,0000,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/25,Pettibone,3135,2012/08/27,0.001263,0.395954,-114.724993,46.053858
1007.60000000,USFS,0000,GPS,2012,N,MT-LNF,Wedge Creek,G6JY,2012/08/25,,3191,2012/08/27,0.000484,0.131225,-113.110965,47.206631
1220.12000000,USFS,1030,FIMT,2012,N,WY-BTF,Butte Creek,G3SA,2012/08/25,,3157,2012/08/27,0.000555,0.119481,-109.784997,44.115383
284.63000000,BIA,2030,FIMT,2012,N,WA-YAA,Diamond Butte,G6LW,2012/08/24,,3200,2012/08/27,0.000135,0.090578,-121.242416,46.441423
104072.07000000,USFS,0925,FIMT,2012,N,ID-SCF,Halstead,G34R,2012/08/27,,3062,2012/08/27,0.047588,3.624080,-114.977380,44.405467
140131.49000000,USFS,2144,No fire number,2012,N,ID-SCF,Mustang Complex,G4A0,2012/08/25,,3100,2012/08/26,0.065168,4.033576,-114.515855,45.406298
128021.36000000,USFS,2249,IR heat perimeter,2012,N,ID-BOF,Trinity Ridge,G4QD,2012/08/26,,3088,2012/08/27,0.057897,3.306192,-115.385495,43.729722
1400.07000000,NPS,0000,WFDSS; GPS air,2012,N,WY-YNP,Cygnet,G5SC,2012/08/26,,3153,2012/08/27,0.000643,0.129984,-110.617850,44.675239
312.26000000,State Agency,0000,IR heat perimeter,2012,N,ID-CTS,Steep Corner,G5PD,2012/08/23,,3158,2012/08/24,0.000149,0.071115,-115.646340,46.834309
24499.44000000,USFS,1224,,2012,N,CA-SHF,Bagley Complex,G6JV,2012/08/27,,3188,2012/08/28,0.010621,0.936981,-122.050162,41.018454
780.72000000,NPS,0000,WFDSS; GPS ground,2012,N,CA-YNP,Cascade,GX36,2012/08/25,,3069,2012/08/28,0.000323,0.105958,-119.671545,37.772921
35234.62000000,USFS,0200,,2012,N,CA-MNF,North Pass,G6L2,2012/08/28,,3201,2012/08/28,0.015025,0.750706,-123.061505,39.883069
109003.04000000,USFS,1600,,2012,N,ID-SCF,Mustang Complex,G4A0,2012/08/24,,3100,2012/08/28,0.050683,2.307862,-114.550321,45.394676
97738.94000000,USFS,1600,,2012,N,ID-BOF,Trinity Ridge,G4QD,2012/08/24,,3088,2012/08/28,0.044211,2.573446,-115.397402,43.741865
23336.66000000,State Agency,1200,,2012,N,WA-SES,Taylor Bridge,G53E,2012/08/20,,3152,2012/08/28,0.011198,0.979408,-120.703947,47.135465
74390.45000000,USFS,0900,IR heat perimeter,2012,N,CA-PNF,Chips,G32E,2012/08/27,,3052,2012/08/27,0.031794,1.877167,-121.202129,40.094556
11721.98000000,USFS,0100,IR heat perimeter,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/27,,3107,2012/08/27,0.005147,0.956750,-123.246713,41.899583
11721.98000000,USFS,0100,,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/27,,3107,2012/08/28,0.005147,0.956750,-123.246713,41.899583
27176.59000000,USFS,0900,IR heat perimeter,2012,N,CA-MNF,North Pass,G6L2,2012/08/27,,3201,2012/08/27,0.011579,0.860824,-123.072673,39.878282
315975.25000000,BLM,0900,IR heat perimeter,2012,N,CA-NOD,Rush,G5Z8,2012/08/27,,3151,2012/08/27,0.136073,4.281370,-120.093240,40.613761
621.78000000,USFS,2347,FIMT,2012,N,CA-MDF,Antelope,G6SW,2012/08/23,,3197,2012/08/27,0.000272,0.125039,-120.810145,41.576793
621.78000000,USFS,1134,FIMT,2012,N,CA-MDF,Antelope,G6SW,2012/08/25,,3197,2012/08/27,0.000272,0.125039,-120.810145,41.576793
622.31000000,USFS,2108,FIMT,2012,N,CA-MDF,Antelope,G6SW,2012/08/25,,3197,2012/08/27,0.000272,0.127440,-120.810167,41.576783
622.31000000,USFS,2133,FIMT,2012,N,CA-MDF,Antelope,G6SW,2012/08/26,,3197,2012/08/27,0.000272,0.127440,-120.810167,41.576783
28435.46000000,USFS,0001,IR heat perimeter,2012,N,CA-SHF,Bagley Complex,G6JV,2012/08/28,,3188,2012/08/28,0.012328,1.322328,-122.051293,41.023459
73212.56000000,USFS,0815,IR heat perimeter,2012,N,CA-PNF,Chips,G32E,2012/08/28,,3052,2012/08/28,0.031290,2.119819,-121.202700,40.094549
13931.55000000,USFS,2335,IR heat perimeter,2012,N,CA-KNF,Fort Complex,G5F7,2012/08/27,,3107,2012/08/28,0.006117,1.107096,-123.243081,41.897592
32681.30000000,USFS,0815,IR heat perimeter,2012,N,CA-MNF,North Pass,G6L2,2012/08/28,,3201,2012/08/28,0.013925,0.981188,-123.066298,39.882034
316802.41000000,BLM,0815,IR heat perimeter,2012,N,CA-NOD,Rush,G5Z8,2012/08/28,,3151,2012/08/28,0.136430,4.229610,-120.092839,40.614277
73.10000000,USFS,0000,WFDSS; GPS ground; no entry in FireCode,2012,N,NM-GNF,Cave Creek,000424,2012/08/27,,,2012/08/27,0.000029,0.031269,-107.718343,33.031004
87.04000000,State Agency,0000,WFDSS; GPS ground,2012,N,NM-GNF,Tierra Blanca,G52Q,2012/08/27,,,2012/08/27,0.000034,0.051242,-107.753259,32.859926
4366.48000000,BIA,0000,WFDSS; GPS air,2012,N,WY-WRA,Alpine Lake,G5KH,2012/08/25,,3174,2012/08/27,0.001953,0.363122,-109.427105,43.058978
1277.54000000,USFS,2159,WFDSS; IR heat perimeter,2012,N,WY-BTF,Butte Creek,G3SA,2012/08/26,,3157,2012/08/27,0.000581,0.141871,-109.785260,44.115523
103.98000000,NPS,0000,WFDSS; GPS air,2012,N,WY-YNP,Dewdrop,G3TV,2012/08/27,,3095,2012/08/27,0.000048,0.042323,-110.318952,44.682827
140.07000000,NPS,0000,WFDSS; GPS air,2012,N,WY-YNP,Range,G3TU,2012/08/27,,,2012/08/27,0.000064,0.057643,-110.511316,44.807265
1128.79000000,USFS,1300,WFDSS; GPS air,2012,N,MT-LNF,Wedge Creek,G6JY,2012/08/26,,3191,2012/08/27,0.000542,0.144481,-113.110818,47.207224
16.63000000,USFS,2042,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/26,Ballinger,,2012/08/28,0.000008,0.014258,-115.157969,46.112963
640.83000000,USFS,2042,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/26,Blacktail,,2012/08/28,0.000302,0.104005,-115.090306,46.195034
1015.62000000,BLM,1030,GPS,2012,N,OR-PRD,Hay Creek,G68A,2012/08/29,,,2012/08/30,0.000467,0.123148,-121.011117,44.756553
772.92000000,USFS,2042,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/26,Square Rock,,2012/08/28,0.000363,0.131718,-115.003879,45.976254
713.11000000,USFS,2042,IR heat perimeter; no entry in FireCode,2012,N,ID-NPF,Ballinger,000368,2012/08/26,Three Links,,2012/08/28,0.000336,0.170752,-115.168584,46.198608
283.17000000,USFS,2042,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/26,Burnt Strip Mountain,3135,2012/08/28,0.000133,0.066338,-114.627160,45.844055
299.57000000,USFS,2042,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/26,Green Mountain,3135,2012/08/28,0.000140,0.096664,-114.675430,45.817315
154.51000000,USFS,2042,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/26,Moose Ridge,3135,2012/08/28,0.000073,0.059480,-114.938475,46.060115
465.99000000,USFS,2042,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/26,Nick Wynn Mountain,3135,2012/08/28,0.000218,0.083141,-114.742571,45.787613
7028.03000000,USFS,2042,IR heat perimeter,2012,N,ID-NPF,Ditch,000287,2012/08/26,,3136,2012/08/28,0.003302,0.711451,-114.861287,45.970318
25.87000000,USFS,0000,GPS,2012,N,MT-HNF,East Fork,G6UM,2012/08/27,,3203,2012/08/28,0.000012,0.018084,-112.807266,47.099085
223.89000000,USFS,0000,GPS,2012,N,MT-LNF,Meadow Creek,G5K4,2012/08/15,,,2012/08/28,0.000102,0.054746,-112.857629,47.074742
554.05000000,State Agency,2215,FIMT; GPS air,2012,N,MT-SWS,Elevation Mountain,G6RS,2012/08/26,,3205,2012/08/27,0.000265,0.123731,-113.242390,46.839981
2435.36000000,USFS,2100,,2012,N,ID-NPF,Vista,G52V,2012/08/20,,3181,2012/08/21,0.001148,0.233721,-114.937624,46.136575
11785.34000000,BIA,0224,IR heat perimeter,2012,N,OR-WSA,Waterfalls 2,G49K,2012/08/27,,3165,2012/08/27,0.005422,0.857200,-121.713974,44.744326
1289.10000000,USFS,2100,IR heat perimeter,2012,N,ID-NPF,Goat,G42D,2012/08/20,Pettibone,3135,2012/08/23,0.000607,0.258781,-114.734180,46.061090
283.61000000,USFS,1330,GPS air,2012,N,MT-FNF,Condon Mountain,G5CH,2012/08/10,,3070,2012/08/27,0.000137,0.057432,-113.668850,47.600937
63560.16000000,USFS,0608,FIMT,2012,N,OR-WWF,Cache Creek,G6PE,2012/08/28,,3202,2012/08/28,0.029833,1.215260,-116.913300,45.922651
577.11000000,State Agency,2240,FIMT,2012,N,MT-SWS,Elevation Mountain,G6RS,2012/08/27,,3205,2012/08/28,0.000276,0.136789,-113.242007,46.839950
13.07000000,NPS,0000,WFDSS; GPS ground,2012,N,CA-YNP,Cascade,GX36,2012/07/03,,3069,2012/07/06,0.000005,0.014312,-119.674981,37.769565
40.33000000,NPS,0000,WFDSS; GPS ground,2012,N,CA-YNP,Cascade,GX36,2012/07/14,,3069,2012/07/17,0.000017,0.026606,-119.674840,37.769135
31.50000000,NPS,0000,WFDSS; GPS air,2012,N,CA-YNP,Cascade,GX36,2012/07/08,,3069,2012/07/10,0.000013,0.014871,-119.674728,37.769378
20705.39000000,USFS,2149,IR heat perimeter,2012,N,MT-LCF,Elbow Pass Complex,G37C,2012/09/01,,3066,2012/09/02,0.009983,0.896834,-112.878369,47.376183
40673.03000000,State Agency,0233,IR heat perimeter,2012,N,MT-SOS,Delphia,G6WL,2012/08/31,,3208,2012/08/31,0.019279,0.834580,-108.140258,46.410113
4226.54000000,BLM,0000,WFDSS,2012,N,MT-MCD,Rough,G7CK,2012/08/31,,,2012/08/31,0.001954,0.211176,-106.021659,45.058234
135658.04000000,USFS,2302,,2012,N,ID-SCF,Halstead,G34R,2012/09/04,,3062,2012/09/05,0.062022,5.207391,-114.964486,44.396658
